==============================
Bank Search: id
Bot: https://t.me/shopifychecker_ccbot (@shopifychecker_ccbot)
Updates: @cybotrex (https://t.me/cybotrex)
==============================

222956,352859,354014,354082,400341,400446,400567,400576,400617,400786,400812,400814,400815,400955,400964,400965,400976,401063,401079,401100,401138,401307,401334,401347,401355,401417,401561,401613,401617,401717,401760,401773,401979,401980,402296,402330,402455,402558,402629,402686,402705,402768,402832,402833,403067,403289,403296,403414,403567,403625,403658,403707,403736,403776,403783,403839,403851,403853,403854,403930,403969,404094,404223,404352,404399,404635,404719,405017,405030,405215,405306,405325,405326,405362,405549,405563,405697,406060,406327,406402,406509,406514,406784,407134,407141,407262,407298,407299,407337,407344,407427,407487,407489,407491,407493,407616,407729,407744,407849,407973,407979,408548,408580,408946,409182,409184,409386,409458,409484,409570,409709,409760,409761,409807,410032,410033,410178,410457,410650,410757,410791,410826,410957,410962,411059,411245,411290,411354,411355,411521,411531,411541,411553,411629,411637,411768,411919,411939,412214,412490,412583,412743,412751,412754,412768,412784,412785,412786,412797,412798,412839,412906,413223,413294,413322,413325,413390,413593,413687,413738,413763,413782,413904,413957,414235,414254,414430,414582,414612,414758,414771,414849,414941,415047,415220,415308,415374,415593,415717,415772,415921,415965,415986,416060,416160,416193,416236,416452,416499,416605,416697,416698,416964,417036,417145,417147,417300,417492,417522,417532,417537,417574,417809,417849,417876,417997,418191,418348,418349,418449,418736,418737,418738,418739,418785,419028,419553,419647,419648,419649,419670,419692,419693,419694,419799,420075,420260,420291,420637,421079,421366,421504,421557,421662,421783,422237,422796,422927,423087,423203,423211,423512,423537,423557,423579,423592,423610,423643,423671,423760,423761,423786,423787,423816,424033,424298,424301,424515,424517,424577,424637,424956,425128,425131,425135,425508,425668,425770,425917,425930,426185,426215,426299,426580,426739,426770,426784,426799,426872,426889,426904,427252,428102,428123,428302,428327,428681,428683,428685,428687,428688,428689,428700,429229,429419,429546,429638,429707,429850,430125,430325,430395,430397,430398,430574,430599,430658,430814,430873,431026,431027,431225,431267,431334,431390,431561,431650,431651,431827,431829,431875,432061,432063,432064,432093,432094,432098,432099,432306,432424,432426,432613,432677,432873,433176,433216,433221,433565,433770,434431,435375,435455,435588,435660,435669,435712,435733,435797,435803,435830,435932,436103,436134,436604,436659,436885,436887,437556,437576,437759,438116,438208,438552,438556,438637,438712,438816,439120,439414,439855,439992,440202,440523,440610,440965,441035,441852,441854,441871,441884,442089,442211,442338,442697,442705,442858,442931,443020,443118,443377,443480,443512,443522,443690,443830,443832,443833,443834,443915,443927,444067,444341,444491,444551,444744,444769,444770,444910,444931,445089,445389,445725,445813,446260,446460,446839,446982,446983,447032,447044,447227,447426,447495,447921,447922,448004,448388,448547,448572,448752,448820,448825,448883,449006,449087,449203,449352,449353,449424,449619,450630,450718,450896,450962,451130,451133,451159,451162,451165,451354,451475,451985,452269,452941,453166,453202,453241,453263,453616,453670,453927,453928,453931,454313,454588,454966,455129,455130,455159,455241,455391,455749,456405,456406,456436,456623,456729,457930,458110,458112,458118,458159,458209,458777,458877,459000,459066,459470,459486,459607,459608,459949,460053,460054,460088,460150,460165,460429,460511,460723,460725,460823,461016,461057,461093,461642,462133,462140,462551,462663,462684,462940,463030,463072,463105,463228,463778,463812,463876,463877,463945,464163,464344,464359,464710,464912,465100,465201,465563,465935,466059,466347,467190,467195,467623,468095,468219,468717,468832,469014,469305,469306,470101,470111,470116,470307,470380,470769,470901,470904,470906,470907,471216,471473,471474,471874,472134,472255,472258,472259,472351,472628,472790,472969,473329,473330,473371,473659,473698,473904,474130,474445,474814,474833,475139,475140,475141,475142,475144,475145,475419,475442,475704,475831,475869,475871,475896,476512,476513,476520,476642,476777,476778,477004,477717,477719,478057,478323,478883,479159,479161,480432,480674,480685,481109,481187,481193,481258,481677,482022,482056,482179,482425,482874,482915,483302,483326,483408,483409,483829,483837,483972,484426,484638,484648,484832,484834,484835,485068,485500,485936,486208,486211,486507,486517,486811,486876,486938,487319,487592,487911,489296,489394,489396,489511,489911,490173,490776,490813,491236,491237,491272,491330,491399,491628,491640,491642,491730,491733,491814,491823,491845,491849,491854,491855,491962,491969,492096,492133,493443,493492,494081,494183,494199,494365,496074,496076,496078,496682,496684,498503,498803,498822,499190,499871,499881,499931,506274,506294,506297,506319,506320,506334,506342,506344,506364,506415,507686,508505,508516,508525,508526,508536,508588,508673,508712,508716,508719,508746,508764,508792,508851,508858,508877,508885,508911,508936,508943,508958,508964,508975,508987,508994,508996,510305,510328,510357,510358,510369,510380,510548,510582,510583,510584,510587,510595,510627,510642,510644,510672,510681,510688,510694,510718,510744,510768,510776,510780,510790,510791,510826,510834,510847,510865,510882,510903,510904,510915,510936,510958,511033,511034,511077,511088,511131,511163,511203,511207,511220,511245,511262,511284,511302,511305,511377,511413,511500,511550,511574,511595,511598,511757,511759,511770,511775,511800,511808,511813,511815,511829,511844,511866,511896,511926,511930,511932,511941,511942,511951,511954,511989,511994,511999,512116,512239,512271,512424,512468,512535,512607,512639,512781,512832,512835,512853,512855,512861,512869,512886,512962,513040,513059,513066,513332,513394,513465,513916,514112,514160,514196,514219,514225,514261,514266,514294,514313,514324,514326,514334,514357,514363,514397,514398,514412,514427,514471,514493,514540,514547,514549,514553,514563,514573,514581,514585,514597,514598,514615,514623,514664,514671,514712,514715,514722,514729,514778,514782,514792,514794,514804,514812,514816,514818,514835,514857,514951,514982,514992,515041,515060,515168,515185,515188,515219,515278,515280,515285,515315,515318,515332,515346,515358,515366,515376,515384,515387,515414,515455,515534,515565,515627,515648,515656,515684,515718,515725,515916,515931,515938,515945,515992,516117,516177,516179,516227,516276,516282,516293,516403,516406,516426,516517,516560,516563,517087,517142,517162,517208,517211,517410,517414,517452,517486,517590,517641,517655,517722,517737,517745,517804,517864,517882,517897,517963,518105,518116,518127,518202,518287,518395,518421,518514,518840,519009,519044,519073,519088,519147,519176,519244,519277,519406,519429,519456,519487,519511,519637,519656,519659,519664,519688,519799,519813,519844,520248,520266,520514,520547,520568,520569,520577,520737,520816,520966,521023,521120,521163,521502,521714,521728,521732,521734,521777,521800,522088,522124,522252,522256,522412,522474,522483,522535,522642,522879,522962,523046,523071,523160,523619,523657,523679,523682,523805,523825,523870,523896,524076,524271,524434,524466,524556,524567,524692,524697,524729,524739,524902,524910,525390,525462,525567,525639,525875,526009,526240,526401,526797,526885,526924,527160,527275,527280,527325,527409,527460,527482,527565,527651,527687,527697,527813,527881,528262,528422,528431,528434,528508,528581,528582,528634,528711,528761,528976,529132,529134,529135,529139,529145,529182,529183,529191,529356,529395,529478,529565,529702,530025,530146,530269,530341,530446,530482,530492,530493,530495,530685,530710,530720,530730,530739,530741,530766,530772,531071,531504,531619,531626,531817,531870,531871,531875,531887,531897,531907,531910,531911,531983,532017,532044,532207,532228,532293,532390,532505,532511,532552,532553,532558,532578,532602,532607,532641,532656,532916,532934,533056,533088,533237,533240,533241,533242,533452,533760,533816,533866,533939,533943,533986,533990,534030,534076,534086,534376,534391,534505,534590,534753,534759,534776,534824,534900,534901,534962,535263,535371,535407,535515,535979,535992,536071,536075,536161,536202,536331,536396,536431,536518,536592,536614,536628,536669,536676,536699,536700,536707,536711,536761,536764,536765,536784,536793,536794,536849,536900,536901,536921,537089,537669,537924,537927,538021,538025,538043,538056,538175,538734,538758,538772,538887,539049,539061,539106,539245,539556,539572,539683,539767,539769,539826,539830,539891,540112,540328,540353,540355,540367,540382,540625,540909,540910,541104,541182,541203,541416,541470,541529,541652,541777,542212,542221,542472,542656,542716,542812,542826,542886,543144,543243,543297,543331,543410,543442,543639,543685,543803,543936,543985,544191,544205,544345,544382,544530,544633,544766,544893,544943,544946,545094,545130,545215,545313,545374,545409,545443,545468,545594,545626,545759,545864,545930,546060,546126,546131,546207,546216,546226,546239,546379,546380,546388,546391,546393,546405,546412,546572,546614,546772,547215,547335,547353,547491,547853,548127,548292,548677,549249,549501,549546,549565,549651,549662,549689,549947,550109,550111,550113,550263,550450,550729,550735,550761,550779,550787,550810,550827,550828,550890,550912,550949,550983,550990,551048,551068,551072,551099,551111,551123,551125,551153,551195,551241,551252,551287,551290,551342,551389,551426,551444,551445,551475,551476,551504,551524,551531,551538,551572,551586,551590,551622,551627,551642,551683,551696,551699,551729,551756,551757,551771,551794,551795,551831,551837,551843,551848,551861,551938,551943,551995,552067,552099,552102,552104,552107,552638,552910,552913,553319,553676,553718,553726,553737,553751,553764,553784,553837,553842,553859,553874,553875,553879,553889,553894,553948,554012,554315,554319,554323,554331,554332,554342,554465,554534,554841,554982,555004,555007,555041,555377,555420,555776,555844,557159,557220,557251,557259,557261,557286,557307,557359,557413,557501,557690,557691,557699,557758,557781,558001,558005,558014,558024,558040,558049,558087,558091,558099,558102,558110,558117,558185,558221,558760,558772,558871,559015,559021,559083,559113,559150,559558,559636,559675,559688,559699,559706,559845,559908,559952,567057,571006,571523,577335,580072,583327,606998,607002,607312,607530,607927,607940,607947,652165,817335

--- BIN details ---
222956 | MASTERCARD - DEBIT - DEBIT STANDARD | IDBI BANK LTD. | INDIA
407427 | VISA - CREDIT - CORPORATE T&E | BANCO OCCIDENTAL DE DESCUENTO, BANCO UNIVERSAL C.A. | VENEZUELA
407487 | VISA - PREPAID - PLATINUM | PROVISIONAL BID - MATRIX FOREX SERVICES PRIVATE LIMITED | INDIA
407489 | VISA - PREPAID - CLASSIC | IDBI BANK LTD. | INDIA
407491 | VISA - DEBIT - SIGNATURE BUSINESS | IDFC FIRST BANK LIMITED | INDIA
407493 | VISA - PREPAID - CLASSIC | IDBI BANK LTD. | INDIA
407616 | VISA - CREDIT - PURCHASING | BANCO OCCIDENTAL DE DESCUENTO, BANCO UNIVERSAL C.A. | VENEZUELA
407729 | VISA - DEBIT - CLASSIC | FIDELITY HSA | UNITED STATES
407744 | VISA - DEBIT - CLASSIC | BANK OF NEW MADRID | UNITED STATES
407849 | VISA - DEBIT - BUSINESS | BANCO DE OCCIDENTE S.A. | HONDURAS
407973 | VISA - CREDIT - TRADITIONAL | MID CAROLINA CREDIT UNION | UNITED STATES
407979 | VISA - CREDIT - TRADITIONAL | HEALTH CARE IDAHO CREDIT UNION | UNITED STATES
408548 | VISA - DEBIT - CLASSIC | WIDGET FEDERAL CREDIT UNION | UNITED STATES
408580 | VISA - DEBIT - CLASSIC | PARK SIDE FINANCIAL CREDIT UNION | UNITED STATES
408946 | VISA - DEBIT - CLASSIC | FIRST FIDELITY BANK | UNITED STATES
409182 | VISA - DEBIT - CLASSIC | WESTSIDE COMMUNITY FEDERAL CREDIT UNION | UNITED STATES
409184 | VISA - CREDIT - TRADITIONAL | MIDSOUTH F.C.U. | UNITED STATES
409386 | VISA - PREPAID - ELECTRON | IDBI BANK LTD. | INDIA
409458 | VISA - CREDIT - CLASSIC | CENTRAL CREDIT UNION OF FLORIDA | UNITED STATES
409484 | VISA - CREDIT - PLATINUM | MIDWEST AMERICA F.C.U. | UNITED STATES
409570 | VISA - CREDIT - TRADITIONAL | MID AMERICAN CREDIT UNION | UNITED STATES
409709 | VISA - CREDIT - CLASSIC | BANCO OCCIDENTAL DE DESCUENTO S.A.C.A. | LEBANON
409760 | VISA - DEBIT - CLASSIC | CEDAR RAPIDS BANK AND TRUST COMPANY | UNITED STATES
409761 | VISA - DEBIT - CLASSIC | CEDAR RAPIDS BANK AND TRUST COMPANY | UNITED STATES
409807 | VISA - CREDIT - CLASSIC | MIDWEST MEMBERS CREDIT UNION | UNITED STATES
410032 | VISA - CREDIT - TRADITIONAL | THE CITIZENS NATIONAL BANK OF MERIDIAN | UNITED STATES
410033 | VISA - CREDIT - CLASSIC | FIDELITY COMMERCIAL BANK, LTD. | KENYA
410178 | VISA - CREDIT - TRADITIONAL | FIDELITY BANK | UNITED STATES
410457 | VISA - CREDIT - GOLD | PROVIDENT C.U. | UNITED STATES
410650 | VISA - CREDIT - CLASSIC | FIDITALIA S.P.A. | ITALY
410757 | VISA - CREDIT - CLASSIC | SCOTIABANK TRINIDAD AND TOBAGO LIMITED | TRINIDAD AND TOBAGO
410791 | VISA - CREDIT - BUSINESS | CEDAR RAPIDS BANK AND TRUST COMPANY | UNITED STATES
410826 | VISA - DEBIT - BUSINESS | MERIDIAN TRUST FEDERAL CREDIT UNION | UNITED STATES OF AMERICA (THE)
410957 | VISA - CREDIT - TRADITIONAL | MIDWEST AMERICA FEDERAL CREDIT UNION | UNITED STATES
410962 | VISA - CREDIT - TRADITIONAL | MIDWEST FAMILY FEDERAL CREDIT UNION | UNITED STATES
411059 | VISA - PREPAID - CLASSIC | MIDDLE EAST BANK KENYA LIMITED | KENYA
411245 | VISA - CREDIT - TRADITIONAL | PROVIDENCE FEDERAL CREDIT UNION | UNITED STATES
411290 | VISA - CREDIT - BUSINESS | FIRST MIDWEST BANK OF DEXTER | UNITED STATES
411354 | VISA - PREPAID - CLASSIC | FIDELITY BANK | UNITED STATES
411355 | VISA - DEBIT - CLASSIC | FIDELITY BANK | UNITED STATES
411521 | VISA - CREDIT - CLASSIC | BANCO ATLANTIDA, S.A. | BELIZE
411531 | VISA - DEBIT - CLASSIC | BANCO ATLANTIDA, S.A. | BELIZE
411541 | VISA - DEBIT - BUSINESS ENHANCED | IDFC FIRST BANK LIMITED | INDIA
411553 | VISA - CREDIT - CLASSIC | PROVIDENT C.U. | UNITED STATES
411629 | VISA - CREDIT - GOLD | FIDELITY COMMERCIAL BANK, LTD. | KENYA
411637 | VISA - CREDIT - TRADITIONAL REWARDS | MIDSOUTH COMMUNITY FEDERAL CREDIT UNION | UNITED STATES
411768 | VISA - DEBIT - CLASSIC | BANCO SOLIDARIO S.A. (BANCOSOL S.A.) | BOLIVIA
411919 | VISA - PREPAID - CLASSIC | VERIDIAN CREDIT UNION | UNITED STATES
411939 | VISA - CREDIT - PLATINUM | HSBC BANK MIDDLE EAST | UNITED ARAB EMIRATES
412214 | VISA - DEBIT - CLASSIC | FLORIDA STATE UNIVERSITY CREDIT UNION | UNITED STATES
412490 | VISA - DEBIT - CLASSIC | BAPTIST HEALTH SOUTH FLORIDA FEDERAL CREDIT UNION | UNITED STATES
412583 | VISA - DEBIT - SIGNATURE | FIDELITY BANK PLC | NIGERIA
412743 | VISA - DEBIT - CLASSIC | STRIDE BANK, N.A. | UNITED STATES
412751 | VISA - DEBIT - CLASSIC | STRIDE BANK | UNITED STATES
412754 | VISA - CREDIT - UNKNOWN | STRIDE BANK | UNITED STATES
412768 | VISA - CREDIT - TRADITIONAL | VERIDIAN CREDIT UNION | UNITED STATES
412784 | VISA - CREDIT - CLASSIC | MIDBANK S.A.E | EGYPT
412785 | VISA - CREDIT - GOLD | MIDBANK S.A.E | EGYPT
412786 | VISA - DEBIT - CLASSIC | CENTRAL NATIONAL BANK AND TRUST COMPANY OF ENID | UNITED STATES
412797 | VISA - DEBIT - CLASSIC | CENTRAL NATIONAL BANK AND TRUST CO., OF ENID | UNITED STATES
412798 | VISA - DEBIT - BUSINESS | CENTRAL NATIONAL BANK AND TRUST COMPANY OF ENID | UNITED STATES
412839 | VISA - DEBIT - CLASSIC | MIDFIRST BANK | UNITED STATES
412906 | VISA - DEBIT - CLASSIC | ONEIDA COUNTY FEDERAL CREDIT UNION | UNITED STATES
413223 | VISA - DEBIT - CLASSIC | AL BARID BANK | MOROCCO
413294 | VISA - DEBIT - PREPAID PLATINUM | BIDVEST BANK, LTD. | SOUTH AFRICA
413322 | VISA - CREDIT - CLASSIC | BENDIGO AND ADELAIDE BANK LIMITED | AUSTRALIA
413325 | VISA - CREDIT - CLASSIC | BENDIGO AND ADELAIDE BANK LIMITED | AUSTRALIA
413390 | VISA - DEBIT - CLASSIC | BRIDGEPORT POLICE FEDERAL CREDIT UNION | UNITED STATES
413593 | VISA - CREDIT - TRADITIONAL REWARDS | PROVIDENT CREDIT UNION | UNITED STATES
413687 | VISA - CREDIT - BUSINESS | NORTHRIDGE COMMUNITY CREDIT UNION | UNITED STATES OF AMERICA (THE)
413738 | VISA - CREDIT - TRADITIONAL REWARDS | PROVIDENT CREDIT UNION | UNITED STATES
413763 | VISA - CREDIT - PLATINUM | SCOTIABANK TRINIDAD AND TOBAGO LIMITED | TRINIDAD AND TOBAGO
413782 | VISA - CREDIT - TRADITIONAL REWARDS | PRIORITY ONE CREDIT UNION OF FLORIDA | UNITED STATES
413904 | VISA - DEBIT - CLASSIC | PRESIDENTS FEDERAL CREDIT UNION | UNITED STATES
413957 | VISA - DEBIT - CLASSIC | MIDLAND FEDERAL SAVINGS AND LOAN ASSOCIATION | UNITED STATES
414235 | VISA - DEBIT - CLASSIC | BANQUE TUNISIENNE DE SOLIDARITE | TUNISIA
414254 | VISA - CREDIT - TRADITIONAL | CO-OP CREDIT UNION OF MONTEVIDEO | UNITED STATES
414430 | VISA - CREDIT - BUSINESS | FLORIDA CREDIT UNION | UNITED STATES
414582 | VISA - CREDIT - CLASSIC | PROVIDENCE BANK & TRUST | UNITED STATES
414612 | VISA - CREDIT - TRADITIONAL | VERIDIAN CREDIT UNION | UNITED STATES
414758 | VISA - CREDIT - REWARDS | MAJID AL FUTTAIM FINANCE LLC | UNITED ARAB EMIRATES
414771 | VISA - CREDIT - INFINITE PRIVILEGE | BANCO ATLANTIDA, S.A. | HONDURAS
414849 | VISA - CREDIT - BUSINESS | FIRST NATIONAL BANK IN DERIDDER | UNITED STATES
414941 | VISA - DEBIT - ELECTRON | PROVISIONAL BID - BURGAN BANK A.S. | TÜRKIYE
415047 | VISA - CREDIT - PLATINUM | PROVISIONAL BID - COMPANY IZDIHAR FOR FINANCIAL TECHNOLOGY | SAUDI ARABIA
415220 | VISA - DEBIT - CLASSIC | FIRST FIDELITY BANK | UNITED STATES
415308 | VISA - DEBIT - CLASSIC | SOLIDARITY COMMUNITY FEDERAL CREDIT UNION | UNITED STATES
415374 | VISA - DEBIT - CLASSIC | IDAHO ADVANTAGE C.U. (CLOSED) | UNITED STATES
415593 | VISA - DEBIT - CLASSIC | AMERICAN PRIDE BANK | UNITED STATES
415717 | VISA - DEBIT - CLASSIC | FIRST NATIONAL BANK OF FLORIDA | UNITED STATES
415772 | VISA - DEBIT - CLASSIC | FIDELITY FEDERAL BANK AND TRUST | UNITED STATES
415921 | VISA - DEBIT - PLATINUM | BANQUE REGIONALE DE SOLIDARITE BENIN (BRS-BENIN) | BENIN
415965 | VISA - PREPAID - CLASSIC | MIDFIRST BANK | UNITED STATES
415986 | VISA - PREPAID - CLASSIC | VIDANOVA BANK N.V. | CURAÇAO
416060 | VISA - CREDIT - CLASSIC | VERIDIAN C.U. | UNITED STATES
416160 | VISA - DEBIT - CLASSIC | PYRAMID FEDERAL CREDIT UNION | UNITED STATES
416193 | VISA - CREDIT - GOLD | VIDANOVA BANK N.V. | CURAÇAO
416236 | VISA - PREPAID - CLASSIC | IDBI BANK LTD. | INDIA
416452 | VISA - CREDIT - SIGNATURE | IDBI BANK, LTD. | INDIA
416499 | VISA - DEBIT - PLATINUM | IDFC FIRST BANK LIMITED | INDIA
416605 | VISA - DEBIT - CLASSIC | CAJA MORELIA VALLADOLID S.C. DE A.P DE R.L. DE C.V. | MEXICO
416697 | VISA - CREDIT - CLASSIC | SOLIDAIRE BANQUE SA | DR CONGO
416698 | VISA - PREPAID - CLASSIC | SOLIDAIRE BANQUE SA | DR CONGO
416964 | VISA - CREDIT - PLATINUM | OJSC CB SOLIDARNOST | RUSSIA
417036 | VISA - DEBIT - CLASSIC | PROVIDENT C.U. | UNITED STATES
417145 | VISA - DEBIT - BUSINESS | SOLIDARITY COMMUNITY FEDERAL CREDIT UNION | UNITED STATES
417147 | VISA - DEBIT - CLASSIC | SOLIDARITY COMMUNITY FEDERAL CREDIT UNION | UNITED STATES
417300 | VISA - CREDIT - TRADITIONAL | GRAND RAPIDS STATE BANK | UNITED STATES
417492 | VISA - DEBIT - CLASSIC | FIDELITY COMMERCIAL BANK, LTD. | KENYA
417522 | VISA - DEBIT - ELECTRON | HVIDBJERG-OERUM SPAREKASSE | DENMARK
417532 | VISA - DEBIT - ELECTRON | SPAREKASSEN MIDTDJURS | DENMARK
417537 | VISA - CREDIT - INFINITE | BANCO DE OCCIDENTE S.A. | COLOMBIA
417574 | VISA - DEBIT - CLASSIC | HANDELSBANKEN MIDTBANK | DENMARK
417809 | VISA - PREPAID - CLASSIC | MIDFIRST BANK | UNITED STATES
417849 | VISA - CREDIT - CLASSIC | DISTRIBUIDORA LIVERPOOL | MEXICO
417876 | VISA - PREPAID - CORPORATE T&E | PROVISIONAL BID - VPP17086 AWX BRASIL INSTITUICAO DE PAGAMENTO LTDA. | BRAZIL
417997 | VISA - CREDIT - REWARDS | MAJID AL FUTTAIM FINANCE LLC | UNITED ARAB EMIRATES
418191 | VISA - DEBIT - CLASSIC | FIDELITY INFORMATION SERVICES | UNITED STATES
418348 | VISA - CREDIT - SIGNATURE | HSBC BANK MIDDLE EAST | UNITED ARAB EMIRATES
418349 | VISA - CREDIT - PLATFORM | HSBC BANK MIDDLE EAST | QATAR
418449 | VISA - CREDIT - TRADITIONAL | MIDSOUTH F.C.U. | UNITED STATES
418736 | VISA - DEBIT - PLATFORM | BIDVEST BANK, LTD. | SOUTH AFRICA
418737 | VISA - DEBIT - PREPAID PLATINUM | BIDVEST BANK, LTD. | SOUTH AFRICA
418738 | VISA - DEBIT - PREPAID PLATINUM | BIDVEST BANK | SOUTH AFRICA
418739 | VISA - DEBIT - PREPAID PLATINUM | BIDVEST BANK | SOUTH AFRICA
418785 | VISA - DEBIT - ELECTRON | BANQUE REGIONALE DE SOLIDARITE DU SENEGAL (BRS-SENEGAL) | SENEGAL
419028 | VISA - DEBIT - CLASSIC | THE CITIZENS NATIONAL BANK OF MERIDIAN | UNITED STATES
419553 | VISA - DEBIT - PLATINUM | CIBC CARIBBEAN BANK (TRINIDAD & TOBAGO) LIMITED | TRINIDAD AND TOBAGO
419647 | VISA - DEBIT - CLASSIC | HSBC BANK MIDDLE EAST | UNITED ARAB EMIRATES
419648 | VISA - DEBIT - PLATINUM | HSBC BANK MIDDLE EAST | UNITED ARAB EMIRATES
419649 | VISA - DEBIT - PLATINUM | HSBC BANK MIDDLE EAST | UNITED ARAB EMIRATES
419670 | VISA - CREDIT - BUSINESS | MERIDIAN CREDIT UNION LIMITED | CANADA
419692 | VISA - DEBIT - PLATFORM | BIDVEST BANK, LTD. | SOUTH AFRICA
419693 | VISA - DEBIT - PLATFORM | BIDVEST BANK, LTD. | SOUTH AFRICA
419694 | VISA - DEBIT - PLATFORM | BIDVEST BANK, LTD. | SOUTH AFRICA
419799 | VISA - DEBIT - CLASSIC | AL BARID BANK | MOROCCO
420075 | VISA - DEBIT - CLASSIC | BANCO ATLANTIDA, S.A. | HONDURAS
420260 | VISA - CREDIT - TRADITIONAL | AMERICAN PRIDE CREDIT UNION | UNITED STATES
420291 | VISA - CREDIT - TRADITIONAL | MID OREGON CREDIT UNION | UNITED STATES
420637 | VISA - DEBIT - CLASSIC | ALLEGHENY-LUDLUM BRACKENRIDGE FEDERAL CREDIT UNION | UNITED STATES
421079 | VISA - DEBIT - CLASSIC | MIDLAND BANK LIMITED | BANGLADESH
421366 | VISA - DEBIT - SIGNATURE BUSINESS | IDFC FIRST BANK LIMITED | INDIA
421504 | VISA - DEBIT - PLATINUM | BAIDURI BANK SENDIRIAN BERHAD | BRUNEI DARUSSALAM
421557 | VISA - CREDIT - PLATFORM | MAJID AL FUTTAIM FINANCE LLC | UNITED ARAB EMIRATES
421662 | VISA - DEBIT - CLASSIC | IDBI BANK LTD. | INDIA
421783 | VISA - CREDIT - TRADITIONAL | STRIDE BANK, NATIONAL ASSOCIATION | UNITED STATES
422237 | VISA - DEBIT - CLASSIC | BANCO ATLANTIDA EL SALVADOR S.A. | EL SALVADOR
422796 | VISA - PREPAID - CLASSIC | BANQUE MALIENNE DE SOLIDARITE (BMS - SA) | MALI
422927 | VISA - DEBIT - CLASSIC | MIDFLORIDA CREDIT UNION | UNITED STATES
423087 | VISA - DEBIT - CLASSIC | BANCO ATLANTIDA, S.A. | HONDURAS
423203 | VISA - DEBIT - CLASSIC | CENTRAL NATIONAL BANK AND TRUST COMPANY OF ENID | UNITED STATES
423211 | VISA - CREDIT - PLATINUM | HSBC BANK MIDDLE EAST | BAHRAIN
423512 | VISA - DEBIT - CLASSIC | PROVIDENT FEDERAL CREDIT UNION | UNITED STATES
423537 | VISA - DEBIT - INFINITE | IDFC FIRST BANK LIMITED | INDIA
423557 | VISA - CREDIT - TRADITIONAL | ALLEGHENY-LUDLUM BRACKENRIDGE FEDERAL CREDIT UNION | UNITED STATES
423579 | VISA - DEBIT - INFINITE | IDFC FIRST BANK LIMITED | INDIA
423592 | VISA - CREDIT - CLASSIC | STRIDE BANK, NATIONAL ASSOCIATION | UNITED STATES
423610 | VISA - DEBIT - INFINITE | IDFC FIRST BANK LIMITED | INDIA
423643 | VISA - DEBIT - CLASSIC | STRIDE BANK, NATIONAL ASSOCIATION | UNITED STATES
423671 | VISA - DEBIT - CLASSIC | PROVIDENCE BANK & TRUST | UNITED STATES
423760 | VISA - CREDIT - BUSINESS | IDAHO CENTRAL CREDIT UNION | UNITED STATES
423761 | VISA - CREDIT - TRADITIONAL | IDAHO CENTRAL CREDIT UNION | UNITED STATES
423786 | VISA - CREDIT - TRADITIONAL | CONSOLIDATED FEDERAL CREDIT UNION | UNITED STATES
423787 | VISA - CREDIT - UNKNOWN | CONSOLIDATED COMMUNITY C.U. | UNITED STATES
423816 | VISA - DEBIT - CLASSIC | VERIDIAN CREDIT UNION | UNITED STATES
424033 | VISA - CREDIT - TRADITIONAL | IDB GLOBAL FEDERAL CREDIT UNION | UNITED STATES
424298 | VISA - DEBIT - BUSINESS | FIRST FIDELITY BANK | UNITED STATES
424301 | VISA - DEBIT - CLASSIC | FIRST MIDWEST BANK OF DEXTER | UNITED STATES
424515 | VISA - DEBIT - PLATFORM | BIDVEST BANK | SOUTH AFRICA
424517 | VISA - DEBIT - CLASSIC | BIDVEST BANK LIMITED | SOUTH AFRICA
424577 | VISA - DEBIT - CLASSIC | BIDVEST BANK LIMITED | SOUTH AFRICA
424637 | VISA - DEBIT - PLATINUM | IDBI BANK LTD. | INDIA
424956 | VISA - DEBIT - PLATFORM | BIDVEST BANK, LTD. | SOUTH AFRICA
425128 | VISA - DEBIT - CLASSIC | WHIDBEY ISLAND BANK | UNITED STATES
425131 | VISA - DEBIT - CLASSIC | FIDELITY INVESTMENTS DEBIT | UNITED STATES
425135 | VISA - DEBIT - CLASSIC | BENDIGO AND ADELAIDE BANK LIMITED | AUSTRALIA
425508 | VISA - DEBIT - CLASSIC | (SUSPENDED) IRAQI MIDDLE EAST INVESTMENT BANK | IRAQ
425668 | VISA - DEBIT - CLASSIC | BIDVEST BANK LIMITED | SOUTH AFRICA
425770 | VISA - CREDIT - TRADITIONAL | BAPTIST HEALTH SOUTH FLORIDA FEDERAL CREDIT UNION | UNITED STATES
425917 | VISA - DEBIT - CLASSIC | MIDFLORIDA CREDIT UNION | UNITED STATES
425930 | VISA - CREDIT - TRADITIONAL | MIDFLORIDA CREDIT UNION | UNITED STATES
426185 | VISA - DEBIT - BUSINESS | WIDGET FEDERAL CREDIT UNION | UNITED STATES
426215 | VISA - CREDIT - CLASSIC | FIDELITY BANK (BAHAMAS) LIMITED | BAHAMAS
426299 | VISA - CREDIT - TRADITIONAL REWARDS | PROVIDENT CREDIT UNION | UNITED STATES
426580 | VISA - PREPAID - CLASSIC | BRIDGEWATER BANK | UNITED STATES
426739 | VISA - DEBIT - BUSINESS | JSC SUBSIDIARY BANK ALFA-BANK | KAZAKHSTAN
426770 | VISA - PREPAID - CLASSIC | MIDFIRST BANK | UNITED STATES OF AMERICA (THE)
